Trial,TraderTypes,TotalProfit
trial3783,SHVR,1312.0
trial3784,MarketMaker,3749.0
trial3784,SHVR,926.0
trial3785,MarketMaker,2735.0
trial3785,SHVR,1513.0
trial3786,MarketMaker,4001.0
trial3786,SHVR,1420.0
trial3787,MarketMaker,2788.0
trial3787,SHVR,1579.0
trial3788,MarketMaker,3759.0
trial3788,SHVR,1563.0
trial3789,MarketMaker,3198.0
trial3789,SHVR,542.0
trial3790,MarketMaker,2674.0
trial3790,SHVR,1157.0
trial3791,MarketMaker,3738.0
trial3791,SHVR,391.0
trial3792,MarketMaker,3009.0
trial3792,SHVR,1624.0
trial3793,MarketMaker,4011.0
trial3793,SHVR,1267.0
trial3794,MarketMaker,2346.0
trial3794,SHVR,1022.0
trial3795,MarketMaker,2613.0
trial3795,SHVR,878.0
trial3796,MarketMaker,3327.0
trial3796,SHVR,1097.0
trial3797,MarketMaker,3464.0
trial3797,SHVR,1689.0
trial3798,MarketMaker,2898.0
trial3798,SHVR,1146.0
trial3799,MarketMaker,2901.0
trial3799,SHVR,1506.0
trial3800,MarketMaker,3171.0
trial3800,SHVR,1398.0
trial3801,MarketMaker,2661.0
trial3801,SHVR,723.0
trial3802,MarketMaker,2626.0
trial3802,SHVR,1266.0
trial3803,MarketMaker,3074.0
trial3803,SHVR,910.0
trial3804,MarketMaker,3365.0
trial3804,SHVR,1219.0
trial3805,MarketMaker,3371.0
trial3805,SHVR,887.0
trial3806,MarketMaker,3146.0
trial3806,SHVR,1121.0
trial3807,MarketMaker,2783.0
trial3807,SHVR,1195.0
trial3808,MarketMaker,3306.0
trial3808,SHVR,1272.0
trial3809,MarketMaker,3263.0
trial3809,SHVR,1342.0
trial3810,MarketMaker,2666.0
trial3810,SHVR,957.0
trial3811,MarketMaker,3486.0
trial3811,SHVR,1661.0
trial3812,MarketMaker,2869.0
trial3812,SHVR,778.0
trial3813,MarketMaker,3362.0
trial3813,SHVR,1728.0
trial3814,MarketMaker,3439.0
trial3814,SHVR,1243.0
trial3815,MarketMaker,3522.0
trial3815,SHVR,1750.0
trial3816,MarketMaker,2692.0
trial3816,SHVR,1099.0
trial3817,MarketMaker,2989.0
trial3817,SHVR,1629.0
trial3818,MarketMaker,2789.0
trial3818,SHVR,1154.0
trial3819,MarketMaker,2684.0
trial3819,SHVR,1656.0
trial3820,MarketMaker,3063.0
trial3820,SHVR,951.0
trial3821,MarketMaker,2425.0
trial3821,SHVR,641.0
trial3822,MarketMaker,2888.0
trial3822,SHVR,1296.0
trial3823,MarketMaker,2653.0
trial3823,SHVR,1671.0
trial3824,MarketMaker,3327.0
trial3824,SHVR,544.0
trial3825,MarketMaker,2983.0
trial3825,SHVR,1113.0
trial3826,MarketMaker,3402.0
trial3826,SHVR,1353.0
trial3827,MarketMaker,2554.0
trial3827,SHVR,910.0
trial3828,MarketMaker,2909.0
trial3828,SHVR,926.0
trial3829,MarketMaker,2940.0
trial3829,SHVR,990.0
trial3830,MarketMaker,3196.0
trial3830,SHVR,1110.0
trial3831,MarketMaker,2920.0
trial3831,SHVR,1154.0
trial3832,MarketMaker,2485.0
trial3832,SHVR,885.0
trial3833,MarketMaker,3226.0
trial3833,SHVR,1304.0
trial3834,MarketMaker,3464.0
trial3834,SHVR,1064.0
trial3835,MarketMaker,3252.0
trial3835,SHVR,723.0
trial3836,MarketMaker,3027.0
trial3836,SHVR,1045.0
trial3837,MarketMaker,3035.0
trial3837,SHVR,1440.0
trial3838,MarketMaker,2992.0
trial3838,SHVR,760.0
trial3839,MarketMaker,3405.0
trial3839,SHVR,1221.0
trial3840,MarketMaker,3070.0
trial3840,SHVR,1147.0
trial3841,MarketMaker,2678.0
trial3841,SHVR,1430.0
trial3842,MarketMaker,4021.0
trial3842,SHVR,1471.0
trial3843,MarketMaker,3103.0
trial3843,SHVR,1537.0
trial3844,MarketMaker,2535.0
trial3844,SHVR,940.0
trial3845,MarketMaker,2932.0
trial3845,SHVR,1656.0
trial3846,MarketMaker,3114.0
trial3846,SHVR,1708.0
trial3847,MarketMaker,2553.0
trial3847,SHVR,1874.0
trial3848,MarketMaker,3032.0
trial3848,SHVR,1303.0
trial3849,MarketMaker,3143.0
trial3849,SHVR,1021.0
trial3850,MarketMaker,2926.0
trial3850,SHVR,1055.0
trial3851,MarketMaker,3589.0
trial3851,SHVR,1262.0
trial3852,MarketMaker,3263.0
trial3852,SHVR,960.0
trial3853,MarketMaker,3947.0
trial3853,SHVR,1138.0
trial3854,MarketMaker,3855.0
trial3854,SHVR,1629.0
trial3855,MarketMaker,2544.0
trial3855,SHVR,1374.0
trial3856,MarketMaker,3158.0
trial3856,SHVR,1056.0
trial3857,MarketMaker,2613.0
trial3857,SHVR,1175.0
trial3858,MarketMaker,3422.0
trial3858,SHVR,1342.0
trial3859,MarketMaker,3146.0
trial3859,SHVR,1316.0
trial3860,MarketMaker,2764.0
trial3860,SHVR,1122.0
trial3861,MarketMaker,3003.0
trial3861,SHVR,1419.0
trial3862,MarketMaker,3124.0
trial3862,SHVR,1567.0
trial3863,MarketMaker,2959.0
trial3863,SHVR,1160.0
trial3864,MarketMaker,2978.0
trial3864,SHVR,1406.0
trial3865,MarketMaker,3123.0
trial3865,SHVR,1368.0
trial3866,MarketMaker,3066.0
trial3866,SHVR,1205.0
trial3867,MarketMaker,2681.0
trial3867,SHVR,1430.0
trial3868,MarketMaker,2480.0
trial3868,SHVR,1404.0
trial3869,MarketMaker,3393.0
trial3869,SHVR,909.0
trial3870,MarketMaker,2595.0
trial3870,SHVR,1606.0
trial3871,MarketMaker,2946.0
trial3871,SHVR,1102.0
trial3872,MarketMaker,3087.0
trial3872,SHVR,1729.0
trial3873,MarketMaker,3092.0
trial3873,SHVR,1285.0
trial3874,MarketMaker,3163.0
trial3874,SHVR,1102.0
trial3875,MarketMaker,3328.0
trial3875,SHVR,1203.0
trial3876,MarketMaker,2875.0
trial3876,SHVR,1464.0
trial3877,MarketMaker,3250.0
trial3877,SHVR,1574.0
trial3878,MarketMaker,3504.0
trial3878,SHVR,852.0
trial3879,MarketMaker,2379.0
trial3879,SHVR,949.0
trial3880,MarketMaker,2899.0
trial3880,SHVR,1243.0
trial3881,MarketMaker,3305.0
trial3881,SHVR,918.0
trial3882,MarketMaker,2984.0
trial3882,SHVR,1485.0
trial3883,MarketMaker,3238.0
trial3883,SHVR,1169.0
trial3884,MarketMaker,2766.0
trial3884,SHVR,1229.0
trial3885,MarketMaker,2772.0
trial3885,SHVR,1412.0
trial3886,MarketMaker,3199.0
trial3886,SHVR,1114.0
trial3887,MarketMaker,3005.0
trial3887,SHVR,984.0
trial3888,MarketMaker,3158.0
trial3888,SHVR,1586.0
trial3889,MarketMaker,2713.0
trial3889,SHVR,736.0
trial3890,MarketMaker,2762.0
trial3890,SHVR,1229.0
trial3891,MarketMaker,2543.0
trial3891,SHVR,1372.0
trial3892,MarketMaker,3743.0
trial3892,SHVR,1263.0
trial3893,MarketMaker,2998.0
trial3893,SHVR,1032.0
trial3894,MarketMaker,3318.0
trial3894,SHVR,1605.0
trial3895,MarketMaker,2993.0
trial3895,SHVR,1331.0
trial3896,MarketMaker,3111.0
trial3896,SHVR,1079.0
trial3897,MarketMaker,3893.0
trial3897,SHVR,1335.0
trial3898,MarketMaker,3175.0
trial3898,SHVR,1393.0
trial3899,MarketMaker,2542.0
trial3899,SHVR,1074.0
trial3900,MarketMaker,3329.0
trial3900,SHVR,1155.0
trial3901,MarketMaker,3079.0
trial3901,SHVR,974.0
trial3902,MarketMaker,2855.0
trial3902,SHVR,1209.0
trial3903,MarketMaker,3593.0
trial3903,SHVR,1140.0
trial3904,MarketMaker,3391.0
trial3904,SHVR,1369.0
trial3905,MarketMaker,3053.0
trial3905,SHVR,1338.0
trial3906,MarketMaker,2782.0
trial3906,SHVR,1074.0
trial3907,MarketMaker,3808.0
trial3907,SHVR,873.0
trial3908,MarketMaker,2787.0
trial3908,SHVR,2094.0
trial3909,MarketMaker,3319.0
trial3909,SHVR,1169.0
trial3910,MarketMaker,2333.0
trial3910,SHVR,1432.0
trial3911,MarketMaker,2552.0
trial3911,SHVR,1426.0
trial3912,MarketMaker,3281.0
trial3912,SHVR,1037.0
trial3913,MarketMaker,3011.0
trial3913,SHVR,1580.0
trial3914,MarketMaker,2637.0
trial3914,SHVR,1546.0
trial3915,MarketMaker,2259.0
trial3915,SHVR,1236.0
trial3916,MarketMaker,3706.0
trial3916,SHVR,1645.0
trial3917,MarketMaker,2774.0
trial3917,SHVR,1000.0
trial3918,MarketMaker,2549.0
trial3918,SHVR,1058.0
trial3919,MarketMaker,3162.0
trial3919,SHVR,1023.0
trial3920,MarketMaker,2934.0
trial3920,SHVR,1140.0
trial3921,MarketMaker,3409.0
trial3921,SHVR,845.0
trial3922,MarketMaker,2329.0
trial3922,SHVR,1514.0
trial3923,MarketMaker,3225.0
trial3923,SHVR,1212.0
trial3924,MarketMaker,3272.0
trial3924,SHVR,1256.0
trial3925,MarketMaker,3872.0
trial3925,SHVR,642.0
trial3926,MarketMaker,2550.0
trial3926,SHVR,1349.0
trial3927,MarketMaker,3076.0
trial3927,SHVR,677.0
trial3928,MarketMaker,2524.0
trial3928,SHVR,1089.0
trial3929,MarketMaker,2697.0
trial3929,SHVR,1236.0
trial3930,MarketMaker,3266.0
trial3930,SHVR,1095.0
trial3931,MarketMaker,2964.0
trial3931,SHVR,1756.0
trial3932,MarketMaker,3612.0
trial3932,SHVR,749.0
trial3933,MarketMaker,3030.0
trial3933,SHVR,1577.0
trial3934,MarketMaker,3136.0
trial3934,SHVR,908.0
trial3935,MarketMaker,2893.0
trial3935,SHVR,1249.0
trial3936,MarketMaker,2522.0
trial3936,SHVR,1482.0
trial3937,MarketMaker,2676.0
trial3937,SHVR,1402.0
trial3938,MarketMaker,3312.0
trial3938,SHVR,1255.0
trial3939,MarketMaker,3227.0
trial3939,SHVR,1293.0
trial3940,MarketMaker,2761.0
trial3940,SHVR,1472.0
trial3941,MarketMaker,3418.0
trial3941,SHVR,1271.0
trial3942,MarketMaker,2359.0
trial3942,SHVR,913.0
trial3943,MarketMaker,3067.0
trial3943,SHVR,1504.0
trial3944,MarketMaker,2995.0
trial3944,SHVR,1530.0
trial3945,MarketMaker,3471.0
trial3945,SHVR,831.0
trial3946,MarketMaker,2507.0
trial3946,SHVR,1516.0
trial3947,MarketMaker,2341.0
trial3947,SHVR,1729.0
trial3948,MarketMaker,3156.0
trial3948,SHVR,1089.0
trial3949,MarketMaker,2017.0
trial3949,SHVR,1122.0
trial3950,MarketMaker,2856.0
trial3950,SHVR,1277.0
trial3951,MarketMaker,2751.0
trial3951,SHVR,1455.0
trial3952,MarketMaker,3560.0
trial3952,SHVR,1079.0
trial3953,MarketMaker,3251.0
trial3953,SHVR,610.0
trial3954,MarketMaker,2703.0
trial3954,SHVR,1573.0
trial3955,MarketMaker,2870.0
trial3955,SHVR,896.0
trial3956,MarketMaker,3416.0
trial3956,SHVR,1227.0
trial3957,MarketMaker,3338.0
trial3957,SHVR,1523.0
trial3958,MarketMaker,2969.0
trial3958,SHVR,954.0
trial3959,MarketMaker,2882.0
trial3959,SHVR,1235.0
trial3960,MarketMaker,3699.0
trial3960,SHVR,647.0
trial3961,MarketMaker,3622.0
trial3961,SHVR,937.0
trial3962,MarketMaker,3611.0
trial3962,SHVR,1893.0
trial3963,MarketMaker,3650.0
trial3963,SHVR,1084.0
trial3964,MarketMaker,2558.0
trial3964,SHVR,1173.0
trial3965,MarketMaker,3430.0
trial3965,SHVR,1669.0
trial3966,MarketMaker,3063.0
trial3966,SHVR,1154.0
trial3967,MarketMaker,2830.0
trial3967,SHVR,1349.0
trial3968,MarketMaker,3046.0
trial3968,SHVR,960.0
trial3969,MarketMaker,3159.0
trial3969,SHVR,1380.0
trial3970,MarketMaker,2963.0
trial3970,SHVR,1426.0
trial3971,MarketMaker,2882.0
trial3971,SHVR,1404.0
trial3972,MarketMaker,2865.0
trial3972,SHVR,2300.0
trial3973,MarketMaker,3005.0
trial3973,SHVR,980.0
trial3974,MarketMaker,3097.0
trial3974,SHVR,1412.0
trial3975,MarketMaker,2885.0
trial3975,SHVR,849.0
trial3976,MarketMaker,2992.0
trial3976,SHVR,878.0
trial3977,MarketMaker,3409.0
trial3977,SHVR,854.0
trial3978,MarketMaker,3312.0
trial3978,SHVR,286.0
trial3979,MarketMaker,3425.0
trial3979,SHVR,982.0
trial3980,MarketMaker,3069.0
trial3980,SHVR,1201.0
trial3981,MarketMaker,2994.0
trial3981,SHVR,814.0
trial3982,MarketMaker,3325.0
trial3982,SHVR,743.0
trial3983,MarketMaker,2761.0
trial3983,SHVR,1719.0
trial3984,MarketMaker,2808.0
trial3984,SHVR,1448.0
trial3985,MarketMaker,3110.0
trial3985,SHVR,1070.0
trial3986,MarketMaker,2776.0
trial3986,SHVR,1534.0
trial3987,MarketMaker,2788.0
trial3987,SHVR,1088.0
trial3988,MarketMaker,2752.0
trial3988,SHVR,1108.0
trial3989,MarketMaker,3221.0
trial3989,SHVR,1307.0
trial3990,MarketMaker,2711.0
trial3990,SHVR,1652.0
trial3991,MarketMaker,3160.0
trial3991,SHVR,1535.0
trial3992,MarketMaker,3181.0
trial3992,SHVR,1545.0
trial3993,MarketMaker,3371.0
trial3993,SHVR,1689.0
trial3994,MarketMaker,2559.0
trial3994,SHVR,954.0
trial3995,MarketMaker,3714.0
trial3995,SHVR,1125.0
trial3996,MarketMaker,2066.0
trial3996,SHVR,1072.0
trial3997,MarketMaker,3311.0
trial3997,SHVR,622.0
trial3998,MarketMaker,2861.0
trial3998,SHVR,1339.0
trial3999,MarketMaker,3326.0
trial3999,SHVR,1269.0
trial4000,MarketMaker,3539.0
trial4000,SHVR,1282.0
trial4001,MarketMaker,2345.0
trial4001,SNPR,410.0
trial4002,MarketMaker,2238.0
trial4002,SNPR,457.0
trial4003,MarketMaker,3017.0
trial4003,SNPR,61.0
trial4004,MarketMaker,2796.0
trial4004,SNPR,213.0
trial4005,MarketMaker,2687.0
trial4005,SNPR,361.0
trial4006,MarketMaker,3714.0
trial4006,SNPR,337.0
trial4007,MarketMaker,2714.0
trial4007,SNPR,98.0
trial4008,MarketMaker,2942.0
trial4008,SNPR,505.0
trial4009,MarketMaker,2407.0
trial4009,SNPR,328.0
trial4010,MarketMaker,3484.0
trial4010,SNPR,415.0
trial4011,MarketMaker,2970.0
trial4011,SNPR,275.0
trial4012,MarketMaker,3000.0
trial4012,SNPR,249.0
trial4013,MarketMaker,3147.0
trial4013,SNPR,410.0
trial4014,MarketMaker,2134.0
trial4014,SNPR,532.0
trial4015,MarketMaker,3050.0
trial4015,SNPR,-171.0
trial4016,MarketMaker,2583.0
trial4016,SNPR,261.0
trial4017,MarketMaker,2249.0
trial4017,SNPR,270.0
trial4018,MarketMaker,3166.0
trial4018,SNPR,436.0
trial4019,MarketMaker,3121.0
trial4019,SNPR,326.0
trial4020,MarketMaker,2334.0
trial4020,SNPR,198.0
trial4021,MarketMaker,3996.0
trial4021,SNPR,371.0
trial4022,MarketMaker,2544.0
trial4022,SNPR,462.0
trial4023,MarketMaker,2678.0
trial4023,SNPR,498.0
trial4024,MarketMaker,3300.0
trial4024,SNPR,221.0
trial4025,MarketMaker,3812.0
trial4025,SNPR,580.0
trial4026,MarketMaker,3248.0
trial4026,SNPR,184.0
trial4027,MarketMaker,2659.0
trial4027,SNPR,266.0
trial4028,MarketMaker,1733.0
trial4028,SNPR,327.0
trial4029,MarketMaker,2838.0
trial4029,SNPR,496.0
trial4030,MarketMaker,3041.0
trial4030,SNPR,17.0
trial4031,MarketMaker,2700.0
trial4031,SNPR,135.0
trial4032,MarketMaker,2301.0
trial4032,SNPR,291.0
trial4033,MarketMaker,3147.0
trial4033,SNPR,414.0
trial4034,MarketMaker,3465.0
trial4034,SNPR,71.0
trial4035,MarketMaker,2900.0
trial4035,SNPR,270.0
trial4036,MarketMaker,2936.0
trial4036,SNPR,328.0
trial4037,MarketMaker,3096.0
trial4037,SNPR,296.0
trial4038,MarketMaker,2807.0
trial4038,SNPR,513.0
trial4039,MarketMaker,3558.0
trial4039,SNPR,86.0
trial4040,MarketMaker,2781.0
trial4040,SNPR,170.0
trial4041,MarketMaker,2520.0
trial4041,SNPR,445.0
trial4042,MarketMaker,2580.0
trial4042,SNPR,454.0
trial4043,MarketMaker,3450.0
trial4043,SNPR,405.0
trial4044,MarketMaker,2827.0
trial4044,SNPR,573.0
trial4045,MarketMaker,2790.0
trial4045,SNPR,310.0
trial4046,MarketMaker,2167.0
trial4046,SNPR,306.0
trial4047,MarketMaker,2811.0
trial4047,SNPR,508.0
trial4048,MarketMaker,2769.0
trial4048,SNPR,557.0
trial4049,MarketMaker,3217.0
trial4049,SNPR,556.0
trial4050,MarketMaker,3138.0
trial4050,SNPR,114.0
trial4051,MarketMaker,2602.0
trial4051,SNPR,257.0
trial4052,MarketMaker,2577.0
trial4052,SNPR,606.0
trial4053,MarketMaker,2517.0
trial4053,SNPR,750.0
trial4054,MarketMaker,2860.0
trial4054,SNPR,274.0
trial4055,MarketMaker,3453.0
trial4055,SNPR,394.0
trial4056,MarketMaker,2825.0
trial4056,SNPR,356.0
trial4057,MarketMaker,3164.0
trial4057,SNPR,245.0
trial4058,MarketMaker,2648.0
trial4058,SNPR,104.0
trial4059,MarketMaker,3135.0
trial4059,SNPR,381.0
trial4060,MarketMaker,2765.0
trial4060,SNPR,177.0
trial4061,MarketMaker,3613.0
trial4061,SNPR,267.0
trial4062,MarketMaker,2670.0
trial4062,SNPR,303.0
trial4063,MarketMaker,2975.0
trial4063,SNPR,668.0
trial4064,MarketMaker,2744.0
trial4064,SNPR,155.0
trial4065,MarketMaker,1917.0
trial4065,SNPR,229.0
trial4066,MarketMaker,2721.0
trial4066,SNPR,156.0
trial4067,MarketMaker,1754.0
trial4067,SNPR,225.0
trial4068,MarketMaker,2214.0
trial4068,SNPR,185.0
trial4069,MarketMaker,2977.0
trial4069,SNPR,273.0
trial4070,MarketMaker,2936.0
trial4070,SNPR,293.0
trial4071,MarketMaker,3118.0
trial4071,SNPR,390.0
trial4072,MarketMaker,2545.0
trial4072,SNPR,270.0
trial4073,MarketMaker,2879.0
trial4073,SNPR,246.0
trial4074,MarketMaker,2655.0
trial4074,SNPR,298.0
trial4075,MarketMaker,2641.0
trial4075,SNPR,338.0
trial4076,MarketMaker,2913.0
trial4076,SNPR,402.0
trial4077,MarketMaker,2737.0
trial4077,SNPR,251.0
trial4078,MarketMaker,2974.0
trial4078,SNPR,456.0
trial4079,MarketMaker,2217.0
trial4079,SNPR,426.0
trial4080,MarketMaker,3108.0
trial4080,SNPR,732.0
trial4081,MarketMaker,3005.0
trial4081,SNPR,327.0
trial4082,MarketMaker,3034.0
trial4082,SNPR,433.0
trial4083,MarketMaker,3641.0
trial4083,SNPR,414.0
trial4084,MarketMaker,2885.0
trial4084,SNPR,248.0
trial4085,MarketMaker,3065.0
trial4085,SNPR,567.0
trial4086,MarketMaker,2730.0
trial4086,SNPR,156.0
trial4087,MarketMaker,3028.0
trial4087,SNPR,377.0
trial4088,MarketMaker,2295.0
trial4088,SNPR,364.0
trial4089,MarketMaker,2930.0
trial4089,SNPR,115.0
trial4090,MarketMaker,2745.0
trial4090,SNPR,233.0
trial4091,MarketMaker,3175.0
trial4091,SNPR,162.0
trial4092,MarketMaker,3116.0
trial4092,SNPR,382.0
trial4093,MarketMaker,3060.0
trial4093,SNPR,542.0
trial4094,MarketMaker,2737.0
trial4094,SNPR,93.0
trial4095,MarketMaker,2636.0
trial4095,SNPR,163.0
trial4096,MarketMaker,3125.0
trial4096,SNPR,226.0
trial4097,MarketMaker,2943.0
trial4097,SNPR,319.0
trial4098,MarketMaker,2535.0
trial4098,SNPR,184.0
trial4099,MarketMaker,2751.0
trial4099,SNPR,334.0
trial4100,MarketMaker,2182.0
trial4100,SNPR,498.0
trial4101,MarketMaker,2992.0
trial4101,SNPR,615.0
trial4102,MarketMaker,2623.0
trial4102,SNPR,165.0
trial4103,MarketMaker,2579.0
trial4103,SNPR,141.0
trial4104,MarketMaker,2087.0
trial4104,SNPR,159.0
trial4105,MarketMaker,2944.0
trial4105,SNPR,348.0
trial4106,MarketMaker,2965.0
trial4106,SNPR,578.0
trial4107,MarketMaker,3665.0
trial4107,SNPR,488.0
trial4108,MarketMaker,3028.0
trial4108,SNPR,85.0
trial4109,MarketMaker,3180.0
trial4109,SNPR,262.0
trial4110,MarketMaker,2288.0
trial4110,SNPR,366.0
trial4111,MarketMaker,2388.0
trial4111,SNPR,367.0
trial4112,MarketMaker,2665.0
trial4112,SNPR,169.0
trial4113,MarketMaker,3067.0
trial4113,SNPR,146.0
trial4114,MarketMaker,2909.0
trial4114,SNPR,342.0
trial4115,MarketMaker,2601.0
trial4115,SNPR,291.0
trial4116,MarketMaker,2441.0
trial4116,SNPR,154.0
trial4117,MarketMaker,2816.0
trial4117,SNPR,136.0
trial4118,MarketMaker,2726.0
trial4118,SNPR,499.0
trial4119,MarketMaker,2740.0
trial4119,SNPR,88.0
trial4120,MarketMaker,3325.0
trial4120,SNPR,720.0
trial4121,MarketMaker,2770.0
trial4121,SNPR,309.0
trial4122,MarketMaker,2409.0
trial4122,SNPR,652.0
trial4123,MarketMaker,2455.0
trial4123,SNPR,531.0
trial4124,MarketMaker,2895.0
trial4124,SNPR,255.0
trial4125,MarketMaker,3541.0
trial4125,SNPR,-7.0
trial4126,MarketMaker,2976.0
trial4126,SNPR,200.0
trial4127,MarketMaker,3039.0
trial4127,SNPR,255.0
trial4128,MarketMaker,3311.0
trial4128,SNPR,159.0
trial4129,MarketMaker,2621.0
trial4129,SNPR,243.0
trial4130,MarketMaker,3084.0
trial4130,SNPR,309.0
trial4131,MarketMaker,2676.0
trial4131,SNPR,331.0
trial4132,MarketMaker,3386.0
trial4132,SNPR,442.0
trial4133,MarketMaker,2755.0
trial4133,SNPR,388.0
trial4134,MarketMaker,2992.0
trial4134,SNPR,301.0
trial4135,MarketMaker,2304.0
trial4135,SNPR,136.0
trial4136,MarketMaker,3150.0
trial4136,SNPR,371.0
trial4137,MarketMaker,3211.0
trial4137,SNPR,331.0
trial4138,MarketMaker,2645.0
trial4138,SNPR,208.0
trial4139,MarketMaker,2127.0
trial4139,SNPR,311.0
trial4140,MarketMaker,2485.0
trial4140,SNPR,349.0
trial4141,MarketMaker,2754.0
trial4141,SNPR,380.0
trial4142,MarketMaker,2551.0
trial4142,SNPR,196.0
trial4143,MarketMaker,2772.0
trial4143,SNPR,177.0
trial4144,MarketMaker,2757.0
trial4144,SNPR,528.0
trial4145,MarketMaker,2529.0
trial4145,SNPR,316.0
trial4146,MarketMaker,3667.0
trial4146,SNPR,404.0
trial4147,MarketMaker,2609.0
trial4147,SNPR,372.0
trial4148,MarketMaker,2809.0
trial4148,SNPR,467.0
trial4149,MarketMaker,2708.0
trial4149,SNPR,-37.0
trial4150,MarketMaker,2591.0
trial4150,SNPR,310.0
trial4151,MarketMaker,2717.0
trial4151,SNPR,409.0
trial4152,MarketMaker,3249.0
trial4152,SNPR,184.0
trial4153,MarketMaker,3030.0
trial4153,SNPR,328.0
trial4154,MarketMaker,3065.0
trial4154,SNPR,214.0
trial4155,MarketMaker,3988.0
trial4155,SNPR,311.0
trial4156,MarketMaker,2388.0
trial4156,SNPR,466.0
trial4157,MarketMaker,3017.0
trial4157,SNPR,367.0
trial4158,MarketMaker,2575.0
trial4158,SNPR,305.0
trial4159,MarketMaker,3020.0
trial4159,SNPR,565.0
trial4160,MarketMaker,2374.0
trial4160,SNPR,594.0
trial4161,MarketMaker,3152.0
trial4161,SNPR,414.0
trial4162,MarketMaker,2708.0
trial4162,SNPR,292.0
trial4163,MarketMaker,2744.0
trial4163,SNPR,218.0
trial4164,MarketMaker,2596.0
trial4164,SNPR,593.0
trial4165,MarketMaker,2284.0
trial4165,SNPR,269.0
trial4166,MarketMaker,2768.0
trial4166,SNPR,351.0
trial4167,MarketMaker,3665.0
trial4167,SNPR,246.0
trial4168,MarketMaker,2660.0
trial4168,SNPR,148.0
trial4169,MarketMaker,2495.0
trial4169,SNPR,258.0
trial4170,MarketMaker,2871.0
trial4170,SNPR,420.0
trial4171,MarketMaker,3106.0
trial4171,SNPR,311.0
trial4172,MarketMaker,2846.0
trial4172,SNPR,366.0
trial4173,MarketMaker,3450.0
trial4173,SNPR,467.0
trial4174,MarketMaker,2117.0
trial4174,SNPR,379.0
trial4175,MarketMaker,3573.0
trial4175,SNPR,253.0
trial4176,MarketMaker,3987.0
trial4176,SNPR,258.0
trial4177,MarketMaker,2702.0
trial4177,SNPR,493.0
trial4178,MarketMaker,1902.0
trial4178,SNPR,363.0
trial4179,MarketMaker,2813.0
trial4179,SNPR,136.0
trial4180,MarketMaker,2466.0
trial4180,SNPR,204.0
trial4181,MarketMaker,2741.0
trial4181,SNPR,192.0
trial4182,MarketMaker,2253.0
trial4182,SNPR,372.0
trial4183,MarketMaker,3623.0
trial4183,SNPR,143.0
trial4184,MarketMaker,3020.0
trial4184,SNPR,324.0
trial4185,MarketMaker,2607.0
trial4185,SNPR,200.0
trial4186,MarketMaker,2977.0
trial4186,SNPR,216.0
trial4187,MarketMaker,2985.0
trial4187,SNPR,-53.0
trial4188,MarketMaker,1596.0
trial4188,SNPR,368.0
trial4189,MarketMaker,2313.0
trial4189,SNPR,309.0
trial4190,MarketMaker,2883.0
trial4190,SNPR,397.0
trial4191,MarketMaker,2541.0
trial4191,SNPR,399.0
trial4192,MarketMaker,2496.0
trial4192,SNPR,501.0
trial4193,MarketMaker,3034.0
trial4193,SNPR,404.0
trial4194,MarketMaker,2659.0
trial4194,SNPR,433.0
trial4195,MarketMaker,2880.0
trial4195,SNPR,427.0
trial4196,MarketMaker,2846.0
trial4196,SNPR,488.0
trial4197,MarketMaker,2899.0
trial4197,SNPR,216.0
trial4198,MarketMaker,3212.0
trial4198,SNPR,205.0
trial4199,MarketMaker,2734.0
trial4199,SNPR,159.0
trial4200,MarketMaker,1768.0
trial4200,SNPR,683.0
trial4201,MarketMaker,2188.0
trial4201,SNPR,277.0
trial4202,MarketMaker,2997.0
trial4202,SNPR,244.0
trial4203,MarketMaker,2698.0
trial4203,SNPR,500.0
trial4204,MarketMaker,2477.0
trial4204,SNPR,248.0
trial4205,MarketMaker,3441.0
trial4205,SNPR,323.0
trial4206,MarketMaker,2786.0
trial4206,SNPR,213.0
trial4207,MarketMaker,3497.0
trial4207,SNPR,330.0
trial4208,MarketMaker,2974.0
trial4208,SNPR,366.0
trial4209,MarketMaker,2191.0
trial4209,SNPR,387.0
trial4210,MarketMaker,3042.0
trial4210,SNPR,286.0
trial4211,MarketMaker,3125.0
trial4211,SNPR,526.0
trial4212,MarketMaker,2651.0
trial4212,SNPR,730.0
trial4213,MarketMaker,3125.0
trial4213,SNPR,645.0
trial4214,MarketMaker,2205.0
trial4214,SNPR,137.0
trial4215,MarketMaker,2313.0
trial4215,SNPR,422.0
trial4216,MarketMaker,2678.0
trial4216,SNPR,188.0
trial4217,MarketMaker,2470.0
trial4217,SNPR,267.0
trial4218,MarketMaker,3679.0
trial4218,SNPR,33.0
trial4219,MarketMaker,2613.0
trial4219,SNPR,151.0
trial4220,MarketMaker,3203.0
trial4220,SNPR,332.0
trial4221,MarketMaker,2755.0
trial4221,SNPR,447.0
trial4222,MarketMaker,2696.0
trial4222,SNPR,329.0
trial4223,MarketMaker,3166.0
trial4223,SNPR,296.0
trial4224,MarketMaker,3282.0
trial4224,SNPR,331.0
trial4225,MarketMaker,2547.0
trial4225,SNPR,54.0
trial4226,MarketMaker,2632.0
trial4226,SNPR,227.0
trial4227,MarketMaker,3000.0
trial4227,SNPR,659.0
trial4228,MarketMaker,2505.0
trial4228,SNPR,488.0
